Year,Month,Day,Hour,Minute,DNI,Wind Speed
2019,7,15,15,30,822,1.4000000000000001
2019,7,15,16,30,578,1.3
2019,7,15,17,30,480,1.3
2019,7,15,18,30,173,1.2000000000000002
2019,7,15,19,30,0,1.4000000000000001
2019,7,15,20,30,0,1.4000000000000001
2019,7,15,21,30,0,1.5
2019,7,15,22,30,0,1.6
2019,7,15,23,30,0,1.7000000000000002
2019,7,16,0,30,0,1.7000000000000002
2019,7,16,1,30,0,1.7000000000000002
2019,7,16,2,30,0,1.6
2019,7,16,3,30,0,1.4000000000000001
2019,7,16,4,30,0,1.1
2019,7,16,5,30,348,1
2019,7,16,6,30,573,1.2000000000000002
2019,7,16,7,30,722,1.6
2019,7,16,8,30,792,1.9000000000000001
2019,7,16,9,30,820,2
2019,7,16,10,30,779,2
2019,7,16,11,30,456,2.1
2019,7,16,12,30,718,2.3000000000000003
2019,7,16,13,30,591,2.4000000000000004
2019,7,16,14,30,689,2.5
2019,7,16,15,30,686,2.7
2019,7,16,16,30,503,2.7
2019,7,16,17,30,352,2.6
2019,7,16,18,30,78,2.5
2019,7,16,19,30,2,2.6
2019,7,16,20,30,0,2.9000000000000004
2019,7,16,21,30,0,3
2019,7,16,22,30,0,2.9000000000000004
2019,7,16,23,30,0,2.7
2019,7,17,0,30,0,2.4000000000000004
2019,7,17,1,30,0,2.1
2019,7,17,2,30,0,2
2019,7,17,3,30,0,1.9000000000000001
2019,7,17,4,30,0,1.9000000000000001
2019,7,17,5,30,1,2
2019,7,17,6,30,125,2
2019,7,17,7,30,201,2.1
2019,7,17,8,30,716,2.2
2019,7,17,9,30,772,2.3000000000000003
2019,7,17,10,30,774,2.4000000000000004
2019,7,17,11,30,260,2.7
2019,7,17,12,30,241,2.8000000000000003
2019,7,17,13,30,308,2.8000000000000003
2019,7,17,14,30,342,2.7
2019,7,17,15,30,86,2.6
2019,7,17,16,30,396,2.5
2019,7,17,17,30,252,2.3000000000000003
2019,7,17,18,30,2,2.2
2019,7,17,19,30,0,2.1
2019,7,17,20,30,0,1.9000000000000001
2019,7,17,21,30,0,1.7000000000000002
2019,7,17,22,30,0,1.5
2019,7,17,23,30,0,1.2000000000000002
2019,7,18,0,30,0,1.1
2019,7,18,1,30,0,1.2000000000000002
2019,7,18,2,30,0,1.4000000000000001
2019,7,18,3,30,0,1.4000000000000001
2019,7,18,4,30,0,1.2000000000000002
2019,7,18,5,30,0,1
2019,7,18,6,30,0,0.8
2019,7,18,7,30,14,0.5
2019,7,18,8,30,0,0.4
2019,7,18,9,30,1,0.6000000000000001
2019,7,18,10,30,16,1
2019,7,18,11,30,10,1.3
2019,7,18,12,30,23,1.6
2019,7,18,13,30,67,1.8
2019,7,18,14,30,109,1.9000000000000001
2019,7,18,15,30,280,1.9000000000000001
2019,7,18,16,30,63,1.9000000000000001
2019,7,18,17,30,1,1.7000000000000002
2019,7,18,18,30,0,1.5
2019,7,18,19,30,0,1.1
2019,7,18,20,30,0,1.1
2019,7,18,21,30,0,1.1
2019,7,18,22,30,0,1.2000000000000002
2019,7,18,23,30,0,1.2000000000000002
2019,7,19,0,30,0,1.2000000000000002
2019,7,19,1,30,0,1.2000000000000002
2019,7,19,2,30,0,1.2000000000000002
2019,7,19,3,30,0,1.2000000000000002
2019,7,19,4,30,0,1
2019,7,19,5,30,290,0.9
2019,7,19,6,30,494,1.2000000000000002
2019,7,19,7,30,622,1.3
2019,7,19,8,30,76,1.3
2019,7,19,9,30,568,1.6
2019,7,19,10,30,821,2.1
2019,7,19,11,30,826,2.5
2019,7,19,12,30,815,2.8000000000000003
2019,7,19,13,30,788,3
2019,7,19,14,30,363,3
2019,7,19,15,30,370,2.9000000000000004
2019,7,19,16,30,257,2.9000000000000004
2019,7,19,17,30,263,2.8000000000000003
2019,7,19,18,30,249,2.8000000000000003
2019,7,19,19,30,0,2.9000000000000004
2019,7,19,20,30,0,2.9000000000000004
2019,7,19,21,30,0,2.8000000000000003
2019,7,19,22,30,0,2.7
2019,7,19,23,30,0,2.6
2019,7,20,0,30,0,2.6
2019,7,20,1,30,0,2.6
2019,7,20,2,30,0,2.5
2019,7,20,3,30,0,2.3000000000000003
2019,7,20,4,30,0,2.2
2019,7,20,5,30,48,2
2019,7,20,6,30,314,1.7000000000000002
2019,7,20,7,30,367,1.5
2019,7,20,8,30,539,1.4000000000000001
2019,7,20,9,30,513,1.4000000000000001
2019,7,20,10,30,504,1.5
2019,7,20,11,30,754,1.6
2019,7,20,12,30,617,1.8
2019,7,20,13,30,597,2.1
2019,7,20,14,30,666,2.3000000000000003
2019,7,20,15,30,729,2.4000000000000004
2019,7,20,16,30,578,2.4000000000000004
2019,7,20,17,30,316,2.3000000000000003
2019,7,20,18,30,84,2.2
2019,7,20,19,30,0,2.1
2019,7,20,20,30,0,2.2
2019,7,20,21,30,0,2.2
2019,7,20,22,30,0,2.4000000000000004
2019,7,20,23,30,0,2.4000000000000004
2019,7,21,0,30,0,2.4000000000000004
2019,7,21,1,30,0,2.4000000000000004
2019,7,21,2,30,0,2.5
2019,7,21,3,30,0,2.6
2019,7,21,4,30,0,2.6
2019,7,21,5,30,282,2.6
2019,7,21,6,30,494,2.2
2019,7,21,7,30,430,1.8
2019,7,21,8,30,325,1.6
2019,7,21,9,30,646,1.7000000000000002
2019,7,21,10,30,547,1.9000000000000001
2019,7,21,11,30,839,2.2
2019,7,21,12,30,803,2.5
2019,7,21,13,30,796,2.7
2019,7,21,14,30,806,2.8000000000000003
2019,7,21,15,30,752,2.7
2019,7,21,16,30,668,2.6
2019,7,21,17,30,485,2.4000000000000004
2019,7,21,18,30,259,2.3000000000000003
2019,7,21,19,30,0,2
2019,7,21,20,30,0,1.7000000000000002
2019,7,21,21,30,0,1.4000000000000001
2019,7,21,22,30,0,1.2000000000000002
2019,7,21,23,30,0,1.1
2019,7,22,0,30,0,1
2019,7,22,1,30,0,0.9
2019,7,22,2,30,0,0.9
2019,7,22,3,30,0,0.9
2019,7,22,4,30,0,0.9
2019,7,22,5,30,203,1
2019,7,22,6,30,86,1.3
2019,7,22,7,30,54,1.5
2019,7,22,8,30,326,1.8
2019,7,22,9,30,278,2
2019,7,22,10,30,771,2.2
2019,7,22,11,30,813,2.4000000000000004
2019,7,22,12,30,754,2.6
2019,7,22,13,30,750,2.7
2019,7,22,14,30,484,2.8000000000000003
2019,7,22,15,30,350,2.8000000000000003
2019,7,22,16,30,89,2.8000000000000003
2019,7,22,17,30,33,2.7
2019,7,22,18,30,0,2.7
2019,7,22,19,30,0,3.1
2019,7,22,20,30,0,3.4000000000000004
2019,7,22,21,30,0,3.7
2019,7,22,22,30,0,3.9000000000000004
2019,7,22,23,30,0,3.9000000000000004
2019,7,23,0,30,0,3.5
2019,7,23,1,30,0,3
2019,7,23,2,30,0,2.2
2019,7,23,3,30,0,1.8
2019,7,23,4,30,0,1.9000000000000001
2019,7,23,5,30,0,2.1
2019,7,23,6,30,3,2.3000000000000003
2019,7,23,7,30,101,2.7
2019,7,23,8,30,0,3.3000000000000003
2019,7,23,9,30,6,3.6
2019,7,23,10,30,13,3.6
2019,7,23,11,30,14,3.4000000000000004
2019,7,23,12,30,13,3.1
2019,7,23,13,30,3,2.7
2019,7,23,14,30,0,2.3000000000000003
2019,7,23,15,30,0,2.1
2019,7,23,16,30,0,2
2019,7,23,17,30,6,2
2019,7,23,18,30,0,2
2019,7,23,19,30,0,2.4000000000000004
2019,7,23,20,30,0,2.7
2019,7,23,21,30,0,2.8000000000000003
2019,7,23,22,30,0,2.7
2019,7,23,23,30,0,2.9000000000000004
2019,7,24,0,30,0,3.2
2019,7,24,1,30,0,3.5
2019,7,24,2,30,0,3.8000000000000003
2019,7,24,3,30,0,4
2019,7,24,4,30,0,3.9000000000000004
2019,7,24,5,30,112,3.8000000000000003
2019,7,24,6,30,484,3.8000000000000003
2019,7,24,7,30,677,3.8000000000000003
2019,7,24,8,30,787,3.6
2019,7,24,9,30,853,3.2
2019,7,24,10,30,805,2.9000000000000004
2019,7,24,11,30,214,2.5
2019,7,24,12,30,218,2
2019,7,24,13,30,298,1.6
2019,7,24,14,30,60,1.2000000000000002
2019,7,24,15,30,30,0.8
2019,7,24,16,30,275,0.6000000000000001
2019,7,24,17,30,193,0.6000000000000001
2019,7,24,18,30,235,0.7000000000000001
2019,7,24,19,30,0,1.5
2019,7,24,20,30,0,1.9000000000000001
2019,7,24,21,30,0,2.1
2019,7,24,22,30,0,2
2019,7,24,23,30,0,1.8
2019,7,25,0,30,0,1.7000000000000002
2019,7,25,1,30,0,1.7000000000000002
2019,7,25,2,30,0,1.8
2019,7,25,3,30,0,1.9000000000000001
2019,7,25,4,30,0,2.1
2019,7,25,5,30,5,2.4000000000000004
2019,7,25,6,30,559,2.5
2019,7,25,7,30,698,2.6
2019,7,25,8,30,777,2.5
2019,7,25,9,30,815,2.1
2019,7,25,10,30,828,1.5
2019,7,25,11,30,808,1.1
2019,7,25,12,30,741,0.7000000000000001
2019,7,25,13,30,603,0.5
2019,7,25,14,30,746,0.30000000000000004
2019,7,25,15,30,685,0.2
2019,7,25,16,30,601,0.30000000000000004
2019,7,25,17,30,464,0.6000000000000001
2019,7,25,18,30,236,0.9
2019,7,25,19,30,0,1.6
2019,7,25,20,30,0,2
2019,7,25,21,30,0,2.3000000000000003
2019,7,25,22,30,0,2.3000000000000003
2019,7,25,23,30,0,2.2
2019,7,26,0,30,0,2.1
2019,7,26,1,30,0,1.9000000000000001
2019,7,26,2,30,0,1.7000000000000002
2019,7,26,3,30,0,1.5
2019,7,26,4,30,0,1.3
2019,7,26,5,30,246,1.2000000000000002
2019,7,26,6,30,504,1
2019,7,26,7,30,653,0.8
2019,7,26,8,30,741,0.7000000000000001
2019,7,26,9,30,793,0.5
2019,7,26,10,30,339,0.4
2019,7,26,11,30,320,0.5
2019,7,26,12,30,819,0.6000000000000001
2019,7,26,13,30,794,0.7000000000000001
2019,7,26,14,30,752,0.9
2019,7,26,15,30,681,1
2019,7,26,16,30,571,1.1
2019,7,26,17,30,413,1.3
2019,7,26,18,30,186,1.4000000000000001
2019,7,26,19,30,0,2.2
2019,7,26,20,30,0,2.5
2019,7,26,21,30,0,2.5
2019,7,26,22,30,0,2.2
2019,7,26,23,30,0,2
2019,7,27,0,30,0,1.9000000000000001
2019,7,27,1,30,0,1.8
2019,7,27,2,30,0,1.7000000000000002
2019,7,27,3,30,0,1.6
2019,7,27,4,30,0,1.5
2019,7,27,5,30,178,1.5
2019,7,27,6,30,417,1.6
2019,7,27,7,30,569,1.4000000000000001
2019,7,27,8,30,548,1.3
2019,7,27,9,30,649,1.4000000000000001
2019,7,27,10,30,764,1.8
2019,7,27,11,30,765,2.2
2019,7,27,12,30,722,2.5
2019,7,27,13,30,258,2.7
2019,7,27,14,30,529,2.8000000000000003
2019,7,27,15,30,663,2.9000000000000004
2019,7,27,16,30,571,3
2019,7,27,17,30,422,3.1
2019,7,27,18,30,201,3.1
2019,7,27,19,30,0,2.9000000000000004
2019,7,27,20,30,0,2.8000000000000003
2019,7,27,21,30,0,2.7
2019,7,27,22,30,0,2.6
2019,7,27,23,30,0,2.6
2019,7,28,0,30,0,2.7
2019,7,28,1,30,0,2.7
2019,7,28,2,30,0,2.7
2019,7,28,3,30,0,2.6
2019,7,28,4,30,0,2.7
2019,7,28,5,30,194,2.9000000000000004
2019,7,28,6,30,412,2.9000000000000004
2019,7,28,7,30,630,2.9000000000000004
2019,7,28,8,30,726,2.7
2019,7,28,9,30,773,2.6
2019,7,28,10,30,794,2.6
2019,7,28,11,30,810,2.8000000000000003
2019,7,28,12,30,801,3
2019,7,28,13,30,771,3.2
2019,7,28,14,30,738,3.2
2019,7,28,15,30,657,3.1
2019,7,28,16,30,602,3.1
2019,7,28,17,30,450,3
2019,7,28,18,30,225,3
2019,7,28,19,30,0,3.1
2019,7,28,20,30,0,3.2
2019,7,28,21,30,0,3.2
2019,7,28,22,30,0,3.1
2019,7,28,23,30,0,3
2019,7,29,0,30,0,3
2019,7,29,1,30,0,3
2019,7,29,2,30,0,2.9000000000000004
2019,7,29,3,30,0,2.7
2019,7,29,4,30,0,2.6
2019,7,29,5,30,171,2.5
2019,7,29,6,30,430,2.3000000000000003
2019,7,29,7,30,597,2
2019,7,29,8,30,698,1.8
2019,7,29,9,30,760,1.7000000000000002
2019,7,29,10,30,791,1.8
2019,7,29,11,30,562,2.2
2019,7,29,12,30,495,2.5
2019,7,29,13,30,527,2.8000000000000003
2019,7,29,14,30,661,2.9000000000000004
2019,7,29,15,30,636,2.9000000000000004
2019,7,29,16,30,481,2.8000000000000003
2019,7,29,17,30,325,2.6
2019,7,29,18,30,90,2.5
2019,7,29,19,30,0,2.8000000000000003
2019,7,29,20,30,0,3
2019,7,29,21,30,0,3
2019,7,29,22,30,0,2.9000000000000004
2019,7,29,23,30,0,2.8000000000000003
2019,7,30,0,30,0,2.7
2019,7,30,1,30,0,2.7
2019,7,30,2,30,0,2.6
2019,7,30,3,30,0,2.4000000000000004
2019,7,30,4,30,0,2.2
2019,7,30,5,30,163,2.1
2019,7,30,6,30,430,1.8
2019,7,30,7,30,604,1.6
2019,7,30,8,30,710,1.4000000000000001
2019,7,30,9,30,759,1.4000000000000001
2019,7,30,10,30,777,1.6
2019,7,30,11,30,794,2
2019,7,30,12,30,782,2.4000000000000004
2019,7,30,13,30,700,2.8000000000000003
2019,7,30,14,30,171,3.1
2019,7,30,15,30,726,3.2
2019,7,30,16,30,658,3.2
2019,7,30,17,30,528,3.2
2019,7,30,18,30,269,3.2
2019,7,30,19,30,0,3.1
2019,7,30,20,30,0,2.9000000000000004
2019,7,30,21,30,0,2.8000000000000003
2019,7,30,22,30,0,2.8000000000000003
2019,7,30,23,30,0,2.8000000000000003
2019,7,31,0,30,0,2.8000000000000003
2019,7,31,1,30,0,2.7
2019,7,31,2,30,0,2.5
2019,7,31,3,30,0,2.3000000000000003
2019,7,31,4,30,0,2.1
2019,7,31,5,30,217,1.9000000000000001
2019,7,31,6,30,388,1.8
2019,7,31,7,30,254,1.5
2019,7,31,8,30,361,1.3
2019,7,31,9,30,319,1.3
2019,7,31,10,30,297,1.6
2019,7,31,11,30,403,1.8
2019,7,31,12,30,415,2
2019,7,31,13,30,52,2.1
2019,7,31,14,30,0,2
2019,7,31,15,30,22,1.8
2019,7,31,16,30,0,1.6
2019,7,31,17,30,3,1.4000000000000001
2019,7,31,18,30,0,1.5
2019,7,31,19,30,0,1.4000000000000001
2019,7,31,20,30,0,1.1
2019,7,31,21,30,0,1.3
2019,7,31,22,30,0,1.5
2019,7,31,23,30,0,1.6
2019,8,1,0,30,0,1.6
2019,8,1,1,30,0,1.6
2019,8,1,2,30,0,1.5
2019,8,1,3,30,0,1.6
2019,8,1,4,30,0,1.6
2019,8,1,5,30,17,1.6
2019,8,1,6,30,315,1.5
2019,8,1,7,30,509,1.4000000000000001
2019,8,1,8,30,656,1.4000000000000001
2019,8,1,9,30,506,1.3
2019,8,1,10,30,835,1.1
2019,8,1,11,30,845,0.9
2019,8,1,12,30,802,0.6000000000000001
2019,8,1,13,30,843,0.4
2019,8,1,14,30,810,0.4
2019,8,1,15,30,255,0.5
2019,8,1,16,30,100,0.8
2019,8,1,17,30,109,1.2000000000000002
2019,8,1,18,30,109,1.4000000000000001
2019,8,1,19,30,0,1.8
2019,8,1,20,30,0,1.8
2019,8,1,21,30,0,1.9000000000000001
2019,8,1,22,30,0,1.8
2019,8,1,23,30,0,1.7000000000000002
2019,8,2,0,30,0,1.5
2019,8,2,1,30,0,1.2000000000000002
2019,8,2,2,30,0,1
2019,8,2,3,30,0,0.8
2019,8,2,4,30,0,0.4
2019,8,2,5,30,50,0.30000000000000004
2019,8,2,6,30,248,0.30000000000000004
2019,8,2,7,30,169,0.30000000000000004
2019,8,2,8,30,202,0.30000000000000004
2019,8,2,9,30,165,0.4
2019,8,2,10,30,141,0.8
2019,8,2,11,30,211,1.3
2019,8,2,12,30,187,1.8
2019,8,2,13,30,266,2.1
2019,8,2,14,30,463,2.4000000000000004
2019,8,2,15,30,451,2.5
2019,8,2,16,30,323,2.5
2019,8,2,17,30,318,2.4000000000000004
2019,8,2,18,30,167,2.2
2019,8,2,19,30,0,2.1
2019,8,2,20,30,0,2
2019,8,2,21,30,0,1.9000000000000001
2019,8,2,22,30,0,1.8
2019,8,2,23,30,0,1.7000000000000002
2019,8,3,0,30,0,1.6
2019,8,3,1,30,0,1.6
2019,8,3,2,30,0,1.7000000000000002
2019,8,3,3,30,0,1.8
2019,8,3,4,30,0,1.8
2019,8,3,5,30,184,1.7000000000000002
2019,8,3,6,30,462,1.5
2019,8,3,7,30,619,1.3
2019,8,3,8,30,715,1.2000000000000002
2019,8,3,9,30,762,1.3
2019,8,3,10,30,779,1.5
2019,8,3,11,30,792,1.8
2019,8,3,12,30,805,2.1
2019,8,3,13,30,807,2.3000000000000003
2019,8,3,14,30,772,2.5
2019,8,3,15,30,711,2.6
2019,8,3,16,30,612,2.8000000000000003
2019,8,3,17,30,454,2.7
2019,8,3,18,30,188,2.6
2019,8,3,19,30,0,2.4000000000000004
2019,8,3,20,30,0,2.2
2019,8,3,21,30,0,2.1
2019,8,3,22,30,0,2
2019,8,3,23,30,0,2
2019,8,4,0,30,0,2.1
2019,8,4,1,30,0,2.1
2019,8,4,2,30,0,2.1
2019,8,4,3,30,0,2.1
2019,8,4,4,30,0,1.9000000000000001
2019,8,4,5,30,4,1.8
2019,8,4,6,30,291,1.7000000000000002
2019,8,4,7,30,446,1.6
2019,8,4,8,30,674,1.6
2019,8,4,9,30,767,1.3
2019,8,4,10,30,824,1
2019,8,4,11,30,847,0.6000000000000001
2019,8,4,12,30,832,0.30000000000000004
2019,8,4,13,30,816,0.4
2019,8,4,14,30,749,0.8
2019,8,4,15,30,629,1.1
2019,8,4,16,30,196,1.3
2019,8,4,17,30,0,1.4000000000000001
2019,8,4,18,30,102,1.4000000000000001
2019,8,4,19,30,0,1.2000000000000002
2019,8,4,20,30,0,1
2019,8,4,21,30,0,0.9
2019,8,4,22,30,0,0.9
2019,8,4,23,30,0,1.1
2019,8,5,0,30,0,1.6
2019,8,5,1,30,0,2.1
2019,8,5,2,30,0,2.4000000000000004
2019,8,5,3,30,0,2.6
2019,8,5,4,30,0,2.8000000000000003
2019,8,5,5,30,176,2.9000000000000004
2019,8,5,6,30,398,2.9000000000000004
2019,8,5,7,30,472,2.9000000000000004
2019,8,5,8,30,411,2.7
2019,8,5,9,30,388,2.4000000000000004
2019,8,5,10,30,356,2.1
2019,8,5,11,30,324,1.8
2019,8,5,12,30,226,1.6
2019,8,5,13,30,335,1.5
2019,8,5,14,30,178,1.5
2019,8,5,15,30,292,1.6
2019,8,5,16,30,287,1.6
2019,8,5,17,30,209,1.5
2019,8,5,18,30,38,1.5
2019,8,5,19,30,0,1.8
2019,8,5,20,30,0,1.8
2019,8,5,21,30,0,1.8
2019,8,5,22,30,0,1.7000000000000002
2019,8,5,23,30,0,1.7000000000000002
2019,8,6,0,30,0,1.8
2019,8,6,1,30,0,1.6
2019,8,6,2,30,0,1.4000000000000001
2019,8,6,3,30,0,1.2000000000000002
2019,8,6,4,30,0,1.1
2019,8,6,5,30,0,1.1
2019,8,6,6,30,7,1.2000000000000002
2019,8,6,7,30,36,1.2000000000000002
2019,8,6,8,30,30,1.1
2019,8,6,9,30,14,1
2019,8,6,10,30,13,1
2019,8,6,11,30,48,1.1
2019,8,6,12,30,20,1.2000000000000002
2019,8,6,13,30,51,1.4000000000000001
2019,8,6,14,30,82,1.8
2019,8,6,15,30,568,2
2019,8,6,16,30,493,2.1
2019,8,6,17,30,296,1.9000000000000001
2019,8,6,18,30,132,1.8
2019,8,6,19,30,0,1.9000000000000001
2019,8,6,20,30,0,2
2019,8,6,21,30,0,2.1
2019,8,6,22,30,0,2.2
2019,8,6,23,30,0,2.4000000000000004
2019,8,7,0,30,0,2.4000000000000004
2019,8,7,1,30,0,2.5
2019,8,7,2,30,0,2.4000000000000004
2019,8,7,3,30,0,2.4000000000000004
2019,8,7,4,30,0,2.4000000000000004
2019,8,7,5,30,3,2.6
2019,8,7,6,30,122,2.9000000000000004
2019,8,7,7,30,560,3
2019,8,7,8,30,395,3
2019,8,7,9,30,477,3.1
2019,8,7,10,30,719,3.4000000000000004
2019,8,7,11,30,631,3.7
2019,8,7,12,30,513,4
2019,8,7,13,30,51,4.1000000000000005
2019,8,7,14,30,0,4.1000000000000005
2019,8,7,15,30,0,4.1000000000000005
2019,8,7,16,30,0,4.1000000000000005
2019,8,7,17,30,0,4.1000000000000005
2019,8,7,18,30,0,4.1000000000000005
2019,8,7,19,30,0,3.8000000000000003
2019,8,7,20,30,0,3.6
2019,8,7,21,30,0,3.5
2019,8,7,22,30,0,3.3000000000000003
2019,8,7,23,30,0,3
2019,8,8,0,30,0,2.8000000000000003
2019,8,8,1,30,0,2.6
2019,8,8,2,30,0,2.5
2019,8,8,3,30,0,2.2
2019,8,8,4,30,0,2
2019,8,8,5,30,153,2
2019,8,8,6,30,305,2.1
2019,8,8,7,30,174,2.2
2019,8,8,8,30,651,2.4000000000000004
2019,8,8,9,30,785,2.7
2019,8,8,10,30,815,2.8000000000000003
2019,8,8,11,30,787,2.9000000000000004
2019,8,8,12,30,800,3
2019,8,8,13,30,766,3.1
2019,8,8,14,30,787,3.1
2019,8,8,15,30,693,3
2019,8,8,16,30,163,2.8000000000000003
2019,8,8,17,30,271,2.6
2019,8,8,18,30,77,2.5
2019,8,8,19,30,0,2.7
2019,8,8,20,30,0,2.7
2019,8,8,21,30,0,2.6
2019,8,8,22,30,0,2.5
2019,8,8,23,30,0,2.5
2019,8,9,0,30,0,2.5
2019,8,9,1,30,0,2.5
2019,8,9,2,30,0,2.4000000000000004
2019,8,9,3,30,0,2.4000000000000004
2019,8,9,4,30,0,2.3000000000000003
2019,8,9,5,30,239,2.4000000000000004
2019,8,9,6,30,565,2.5
2019,8,9,7,30,726,2.4000000000000004
2019,8,9,8,30,814,2.2
2019,8,9,9,30,859,2
2019,8,9,10,30,878,1.8
2019,8,9,11,30,849,1.8
2019,8,9,12,30,534,1.9000000000000001
2019,8,9,13,30,817,2
2019,8,9,14,30,20,2
2019,8,9,15,30,39,1.8
2019,8,9,16,30,62,1.7000000000000002
2019,8,9,17,30,162,1.5
2019,8,9,18,30,8,1.3
2019,8,9,19,30,0,1.5
2019,8,9,20,30,0,1.7000000000000002
2019,8,9,21,30,0,2
2019,8,9,22,30,0,2.2
2019,8,9,23,30,0,2.3000000000000003
2019,8,10,0,30,0,2.4000000000000004
2019,8,10,1,30,0,2.4000000000000004
2019,8,10,2,30,0,2.5
2019,8,10,3,30,0,2.5
2019,8,10,4,30,0,2.5
2019,8,10,5,30,243,2.5
2019,8,10,6,30,571,2.5
2019,8,10,7,30,730,2.6
2019,8,10,8,30,817,2.7
2019,8,10,9,30,864,2.9000000000000004
2019,8,10,10,30,889,3.1
2019,8,10,11,30,580,3.2
2019,8,10,12,30,337,3.2
2019,8,10,13,30,361,3.2
2019,8,10,14,30,705,3.1
2019,8,10,15,30,659,3
2019,8,10,16,30,554,3
2019,8,10,17,30,559,2.8000000000000003
2019,8,10,18,30,259,2.8000000000000003
2019,8,10,19,30,0,2.8000000000000003
2019,8,10,20,30,0,2.8000000000000003
2019,8,10,21,30,0,2.7
2019,8,10,22,30,0,2.6
2019,8,10,23,30,0,2.5
2019,8,11,0,30,0,2.3000000000000003
2019,8,11,1,30,0,2.1
2019,8,11,2,30,0,2
2019,8,11,3,30,0,2
2019,8,11,4,30,0,2.1
2019,8,11,5,30,258,2.2
2019,8,11,6,30,587,2.1
2019,8,11,7,30,743,2.1
2019,8,11,8,30,826,2
2019,8,11,9,30,870,1.8
2019,8,11,10,30,890,1.8
2019,8,11,11,30,897,2
2019,8,11,12,30,871,2.1
2019,8,11,13,30,855,2.1
2019,8,11,14,30,527,2
2019,8,11,15,30,445,1.9000000000000001
2019,8,11,16,30,329,1.7000000000000002
2019,8,11,17,30,556,1.5
2019,8,11,18,30,258,1.3
2019,8,11,19,30,0,1.6
2019,8,11,20,30,0,1.8
2019,8,11,21,30,0,1.9000000000000001
2019,8,11,22,30,0,2.1
2019,8,11,23,30,0,2.1
2019,8,12,0,30,0,2
2019,8,12,1,30,0,2.2
2019,8,12,2,30,0,2.4000000000000004
2019,8,12,3,30,0,2.5
2019,8,12,4,30,0,2.5
2019,8,12,5,30,262,2.5
2019,8,12,6,30,587,2.5
2019,8,12,7,30,720,2.4000000000000004
2019,8,12,8,30,816,2.5
2019,8,12,9,30,861,2.5
2019,8,12,10,30,884,2.5
2019,8,12,11,30,890,2.6
2019,8,12,12,30,884,2.7
2019,8,12,13,30,860,2.7
2019,8,12,14,30,767,2.8000000000000003
2019,8,12,15,30,774,2.8000000000000003
2019,8,12,16,30,682,2.8000000000000003
2019,8,12,17,30,520,2.9000000000000004
2019,8,12,18,30,201,3
2019,8,12,19,30,0,3.5
2019,8,12,20,30,0,3.4000000000000004
2019,8,12,21,30,0,3.2
2019,8,12,22,30,0,3.2
2019,8,12,23,30,0,3.2
2019,8,13,0,30,0,3.3000000000000003
2019,8,13,1,30,0,3.2
2019,8,13,2,30,0,3.1
2019,8,13,3,30,0,2.9000000000000004
2019,8,13,4,30,0,2.9000000000000004
2019,8,13,5,30,0,3.1
2019,8,13,6,30,8,3.2
2019,8,13,7,30,48,3.3000000000000003
2019,8,13,8,30,19,3.2
2019,8,13,9,30,2,2.8000000000000003
2019,8,13,10,30,1,2.5
2019,8,13,11,30,0,2.3000000000000003
2019,8,13,12,30,3,2.2
2019,8,13,13,30,82,2.2
2019,8,13,14,30,8,2.2
2019,8,13,15,30,33,2.2
2019,8,13,16,30,184,2.1
2019,8,13,17,30,17,1.9000000000000001
2019,8,13,18,30,0,1.8
2019,8,13,19,30,0,1.5
2019,8,13,20,30,0,1.2000000000000002
2019,8,13,21,30,0,0.8
2019,8,13,22,30,0,0.5
2019,8,13,23,30,0,0.30000000000000004
2019,8,14,0,30,0,0.5
2019,8,14,1,30,0,0.9
2019,8,14,2,30,0,1.3
2019,8,14,3,30,0,1.7000000000000002
2019,8,14,4,30,0,1.8
2019,8,14,5,30,2,1.9000000000000001
2019,8,14,6,30,20,1.8
2019,8,14,7,30,5,1.7000000000000002
2019,8,14,8,30,4,1.8
2019,8,14,9,30,157,1.6
2019,8,14,10,30,217,1.4000000000000001
2019,8,14,11,30,69,1.4000000000000001
2019,8,14,12,30,3,1.4000000000000001
2019,8,14,13,30,2,1.5
2019,8,14,14,30,18,1.5
2019,8,14,15,30,1,1.5
2019,8,14,16,30,3,1.4000000000000001
2019,8,14,17,30,63,1.4000000000000001
2019,8,14,18,30,11,1.3
2019,8,14,19,30,0,1.2000000000000002
2019,8,14,20,30,0,1.2000000000000002
2019,8,14,21,30,0,1.2000000000000002
2019,8,14,22,30,0,1.2000000000000002
2019,8,14,23,30,0,1.3
2019,8,15,0,30,0,1.5
2019,8,15,1,30,0,1.6
2019,8,15,2,30,0,1.7000000000000002
2019,8,15,3,30,0,1.9000000000000001
2019,8,15,4,30,0,2
2019,8,15,5,30,103,2.2
2019,8,15,6,30,402,2.4000000000000004
2019,8,15,7,30,592,2.5
2019,8,15,8,30,703,2.6
2019,8,15,9,30,772,2.6
2019,8,15,10,30,741,2.6
2019,8,15,11,30,294,2.6
2019,8,15,12,30,776,2.6
2019,8,15,13,30,830,2.6
2019,8,15,14,30,712,2.6
2019,8,15,15,30,396,2.6
2019,8,15,16,30,213,2.6
2019,8,15,17,30,240,2.4000000000000004
2019,8,15,18,30,158,2.3000000000000003
2019,8,15,19,30,0,2.4000000000000004
2019,8,15,20,30,0,2.4000000000000004
2019,8,15,21,30,0,2.3000000000000003
